product_id,product_name,purchased_date,product_category,customer_id,customer_email
RSBQ-03080824,TV LG S10,2015-03-18,Home Appliances,203-21-2521,
MRVG-79092090,Computer BenQ SmartX,2019-05-08,Health & Sports,017-88-4286,
OCVU-32594649,Monitor Motorola 456ty,2019-07-16,Home Appliances,841-68-0805,
MELO-39104160,Tablet LG X4T,2020-05-25,Home Appliances,,tamara24@example.com
GUYE-46373698,Smartwatch Apple 456ty,2015-02-08,Electronics,465-89-0440,
NDVG-16503137,Cell Phone Samsung X4T,2018-01-06,Electronics,032-23-8441,
JOLC-43210668,Headphones Motorola SmartX,2016-07-07,Home Appliances,366-58-3266,
RGCF-27568176,Monitor Sony X10,2021-08-25,Health & Sports,,hchambers@example.com
BZFK-48146506,Computer Samsung 456ty,2019-06-23,Health & Sports,,torresgail@example.net
TVCC-03333038,Computer LG X10,2015-01-17,Electronics,,stevenschristopher@example.org
YUEK-10275459,GPS BenQ X10,2019-08-07,Home Appliances,,abigail65@example.org
SIGF-70548256,TV Apple d95,2016-08-29,Electronics,099-12-8205,
AQUT-59737346,Cell Phone BenQ S10,2021-12-27,Home Appliances,,wrivera@example.com
HIRG-66675300,Smartwatch LG SmartX,2016-03-19,Health & Sports,,moorekathleen@example.org
ZTBL-04813078,Smartwatch Motorola d95,2019-09-01,Health & Sports,,llee@example.org
BXFQ-00655216,Computer LG d95,2018-01-21,Home Appliances,199-22-6709,
SANP-53081527,Smartwatch Motorola S10,2020-06-20,Health & Sports,,psmith@example.net
JJRS-98631002,Headphones Samsung d95,2017-05-23,Electronics,,tracyfriedman@example.com
EWAX-72872422,Cell Phone Motorola SmartX,2017-09-04,Electronics,230-50-8267,
UTLE-89564799,Tablet Motorola S10,2015-11-20,Home Appliances,235-52-8519,
NOMK-36674588,Tablet Sony X4T,2019-04-29,Health & Sports,597-25-2886,
QISF-37263990,Tablet LG d95,2020-03-22,Home Appliances,,bergerhannah@example.net
VRYS-92497409,GPS Apple X4T,2016-10-29,Electronics,027-93-8564,
SPNE-20784527,Tablet Sony 456ty,2018-09-28,Health & Sports,,farmertimothy@example.net
ZADU-67297643,Headphones BenQ X10,2015-09-27,Electronics,659-33-9430,
DTIW-42406907,Cell Phone Apple d95,2012-08-21,Health & Sports,,john80@example.com
OUTG-41006453,GPS BenQ d95,2014-09-17,Electronics,776-65-6699,
RLAX-12736401,Smartwatch Samsung X4T,2012-11-21,Electronics,,ginaparker@example.org
WSTM-16041558,Computer Apple S10,2015-08-19,Health & Sports,282-61-6060,
UHLD-50611216,Headphones LG d95,2016-10-11,Home Appliances,,johnsloan@example.com
ALFY-32000646,Smartwatch BenQ X10,2014-12-08,Electronics,,ellenalexander@example.net
BGPQ-12545330,Headphones Motorola X10,2020-04-28,Health & Sports,240-04-7849,
RPUG-25575943,Cell Phone LG 456ty,2020-12-26,Health & Sports,,george68@example.com
HVWY-70363132,TV BenQ SmartX,2018-05-06,Electronics,871-12-8747,
JQCL-19114612,GPS Samsung S10,2015-09-24,Home Appliances,,carlossmith@example.net
RYGR-65140004,Smartwatch LG X10,2013-06-03,Home Appliances,,gregory25@example.net
BUOR-95840017,Cell Phone Motorola X10,2014-03-25,Electronics,866-72-6793,
BYGS-53760803,TV Samsung SmartX,2015-06-18,Home Appliances,,sarapoole@example.org
GUUD-69417863,Monitor Samsung X10,2012-11-12,Electronics,,greenechristina@example.com
MPFK-09981620,Cell Phone Sony S10,2012-07-22,Electronics,,sethleon@example.com
RROM-84292594,TV LG X10,2019-04-21,Home Appliances,414-75-5760,
PYVJ-97358653,Smartwatch BenQ X10,2022-02-23,Health & Sports,831-80-1915,
XVGZ-02559377,GPS BenQ X4T,2020-07-05,Health & Sports,,jasonrivers@example.net
TJEC-54850024,Computer LG SmartX,2019-09-24,Electronics,,anthonydavid@example.com
EODF-19618444,Tablet BenQ X10,2017-11-16,Health & Sports,710-70-8118,
HVKS-17733190,GPS Motorola 456ty,2014-06-25,Home Appliances,,snowadam@example.net
YNMS-65395296,Smartwatch BenQ S10,2012-09-01,Health & Sports,235-87-9087,
UDMF-67491454,Tablet LG X4T,2016-06-28,Health & Sports,279-50-1890,
HJBU-88209588,Cell Phone Motorola X10,2017-01-07,Electronics,,hclark@example.com
NWVC-63347799,Cell Phone BenQ SmartX,2016-06-08,Health & Sports,764-26-6690,
SUYG-33955623,Smartwatch Sony d95,2020-10-16,Health & Sports,109-58-3481,
XLLB-04941769,Cell Phone Motorola S10,2022-03-04,Home Appliances,,normanmegan@example.net
ILDH-77062675,Headphones LG d95,2019-08-06,Electronics,610-77-3541,
EMFW-85759031,GPS Motorola SmartX,2020-09-19,Electronics,,pollardthomas@example.org
HBMR-09502294,Monitor Motorola SmartX,2019-02-24,Health & Sports,,dmcgee@example.com
PMZO-82307993,GPS Apple d95,2019-03-28,Home Appliances,,julie46@example.net
OVBG-78371722,Monitor Apple 456ty,2020-01-15,Health & Sports,,ivan82@example.net
QSIL-34209563,Smartwatch BenQ X4T,2021-04-25,Home Appliances,537-97-7235,
PJBT-35272425,TV Apple d95,2022-05-23,Home Appliances,,lawrence92@example.org
ZIII-60143837,Headphones Motorola SmartX,2018-07-29,Home Appliances,,twilson@example.net
XGWB-29301091,GPS Samsung X10,2019-09-10,Health & Sports,,colleenshaffer@example.org
ADDZ-30026308,Cell Phone Samsung d95,2016-03-24,Health & Sports,,johnsparks@example.org
QOIG-12790639,GPS Samsung SmartX,2020-01-03,Electronics,556-82-5581,
SHFK-74588332,TV Motorola X4T,2019-07-16,Electronics,,scott73@example.net
QKMF-41638804,Smartwatch BenQ 456ty,2012-08-13,Health & Sports,817-73-6679,
ICIM-68250471,Headphones Motorola X4T,2015-06-22,Electronics,387-20-9330,
MQDN-44056759,Smartwatch Motorola X4T,2020-04-17,Electronics,041-81-5312,
URVO-55382429,Smartwatch Sony X4T,2017-08-01,Health & Sports,651-57-2863,
DMNP-95871912,Monitor LG X10,2013-06-24,Electronics,,casey15@example.org
CKRZ-86715879,Cell Phone Apple S10,2021-07-13,Health & Sports,370-03-4066,
FSYG-47557136,TV Motorola d95,2020-12-28,Electronics,807-10-3148,
FQWN-01993990,Cell Phone Motorola d95,2022-04-27,Home Appliances,373-32-6547,
TCUD-57444579,GPS Apple d95,2020-01-18,Health & Sports,382-04-0692,
HHEU-80900397,GPS LG 456ty,2018-06-26,Health & Sports,208-71-9555,
BAXE-28147374,Tablet BenQ S10,2016-08-05,Health & Sports,,david99@example.org
RRJA-11865647,Headphones BenQ X4T,2018-03-07,Home Appliances,221-07-7891,
CRJL-58023275,GPS Apple X4T,2014-02-05,Electronics,509-20-6768,
NWLP-89744813,Computer BenQ SmartX,2015-11-14,Health & Sports,398-84-6708,
LUCY-89889861,Smartwatch Apple X4T,2015-04-06,Electronics,,mcleanrobert@example.org
PDVJ-50588722,GPS LG X4T,2018-08-31,Home Appliances,618-93-2456,
BANR-40221950,TV Apple X4T,2020-11-18,Home Appliances,,beardmelanie@example.org
MUTI-52064675,Headphones BenQ S10,2014-04-27,Electronics,113-78-7441,
EAJM-27283617,TV BenQ S10,2017-01-17,Electronics,364-45-6092,
GTZH-44443287,Tablet LG S10,2014-07-27,Health & Sports,057-33-1036,
DMFS-27610068,Monitor BenQ SmartX,2022-05-29,Health & Sports,,bdavis@example.com
MEJH-66957126,GPS BenQ X4T,2021-02-19,Home Appliances,,keith02@example.com
XORA-39571188,GPS Samsung X4T,2017-02-06,Electronics,264-64-4772,
HBZF-32392030,Smartwatch Motorola S10,2013-09-05,Health & Sports,,awilliams@example.com
TXOE-37470210,Monitor LG d95,2015-01-01,Home Appliances,,moorehenry@example.com
LVWX-35149041,TV BenQ d95,2019-04-15,Electronics,,barbaracarrillo@example.net
XEZL-45123160,Monitor LG SmartX,2014-03-25,Health & Sports,604-84-3206,
ESWW-84623448,TV LG 456ty,2022-02-11,Electronics,115-62-8338,
NPCN-22833430,Smartwatch Sony S10,2021-03-24,Home Appliances,182-08-4760,
NYRR-44093638,GPS Samsung X10,2018-11-02,Electronics,,ncrawford@example.org
BTSI-97999601,Monitor LG SmartX,2015-10-05,Health & Sports,037-90-7309,
KNDT-25634309,Computer BenQ X10,2019-05-28,Home Appliances,465-71-6082,
WZAO-87471762,Headphones Motorola SmartX,2012-11-06,Electronics,,joshuacarpenter@example.com
YARV-64570737,Monitor Motorola SmartX,2018-01-31,Home Appliances,,blewis@example.net
IEKU-76065966,Tablet LG X10,2015-03-12,Health & Sports,681-78-1527,
NOMK-92831200,Computer Sony SmartX,2014-12-28,Health & Sports,879-50-0759,
VYOJ-85762722,Monitor Samsung d95,2020-11-02,Home Appliances,750-36-8731,
FVFF-46726591,Headphones Samsung S10,2013-05-05,Electronics,518-07-8808,
MXIV-45682611,Monitor Sony SmartX,2020-05-24,Electronics,,wruiz@example.com
SOAK-42704326,Cell Phone Motorola SmartX,2021-08-21,Home Appliances,,markcohen@example.net
DKVH-07911373,Smartwatch BenQ X10,2014-01-29,Home Appliances,,vcruz@example.com
LXMV-37093520,TV BenQ 456ty,2015-04-09,Health & Sports,114-68-9903,
VGEN-78801884,Cell Phone BenQ X10,2012-07-03,Health & Sports,539-96-5726,
GMZS-04356635,GPS Sony X10,2015-11-23,Electronics,128-30-8279,
CUSK-84787248,TV BenQ d95,2013-05-03,Home Appliances,343-13-8611,
MPNN-00365938,Smartwatch LG X4T,2014-12-03,Electronics,,timothyroy@example.com
HXST-79605752,TV BenQ SmartX,2014-11-17,Health & Sports,,abigail56@example.org
VVYZ-95965374,Cell Phone LG 456ty,2013-03-31,Electronics,,antonio98@example.org
QDAG-20558672,TV Sony X4T,2015-07-08,Home Appliances,448-05-5705,
RNSE-83884199,Monitor Apple X4T,2018-09-09,Home Appliances,,ricedaniel@example.net
AIIG-97598353,Headphones Apple S10,2019-05-10,Home Appliances,759-29-1426,
TRNZ-71957860,Headphones Sony S10,2019-08-25,Electronics,356-42-9000,
KXQJ-46007520,Computer BenQ d95,2013-10-08,Health & Sports,,edward52@example.org
YHKD-79375968,Smartwatch Motorola SmartX,2017-11-13,Health & Sports,,jcarson@example.net
MVJC-80647776,TV BenQ X10,2016-04-25,Electronics,,ethanorozco@example.org
VDYS-83942347,Computer BenQ S10,2015-03-26,Health & Sports,282-51-9655,
XTRB-67067566,Smartwatch LG X10,2016-09-01,Health & Sports,479-63-1635,
YKAY-24872011,Smartwatch Sony d95,2014-04-03,Electronics,,tammymckay@example.org
ECYK-63661663,Smartwatch LG SmartX,2020-11-21,Electronics,192-39-1641,
UXBL-90330861,GPS Sony X4T,2018-12-07,Home Appliances,,loveamanda@example.org
DHHS-34273029,GPS Apple X10,2015-03-29,Home Appliances,679-03-8772,
SZBI-25433279,Smartwatch LG S10,2015-07-26,Electronics,274-44-0082,
RWTB-07232746,Smartwatch LG 456ty,2013-02-27,Electronics,818-15-3311,
IJII-65634368,GPS BenQ S10,2022-03-19,Health & Sports,552-92-9416,
GFWO-23423442,Headphones BenQ S10,2020-01-05,Electronics,,guzmanerika@example.org
YPNO-91778472,Tablet Motorola SmartX,2016-01-25,Health & Sports,001-15-4969,
WURP-02187019,Cell Phone Apple X10,2021-02-05,Home Appliances,,amyparker@example.org
GDSJ-01387505,GPS Sony d95,2020-11-01,Home Appliances,612-94-3648,
TQJX-50173154,Monitor Motorola X10,2014-02-09,Home Appliances,361-92-1164,
ADDJ-33490276,TV LG X4T,2020-09-13,Electronics,474-53-1131,
EVUC-75482973,Tablet Samsung S10,2013-11-04,Home Appliances,,scottstacy@example.net
LBDE-58395505,Monitor Samsung X4T,2020-03-30,Electronics,,wcooper@example.com
CBYU-21133921,Cell Phone Sony SmartX,2017-04-28,Health & Sports,,josephphillips@example.org
VEVR-14222429,TV Sony d95,2017-01-09,Home Appliances,832-45-3438,
HZOO-51478253,Monitor LG X4T,2017-01-23,Health & Sports,,bvargas@example.org
RJYI-58616852,GPS Apple S10,2019-10-11,Electronics,,anthonynovak@example.net
NHDI-49375333,GPS Apple X4T,2021-05-28,Electronics,,rhondakelley@example.net
IYXJ-64920724,TV Sony X4T,2015-12-18,Electronics,,xmoody@example.net
BVVM-96978408,Monitor Motorola S10,2020-08-31,Electronics,588-90-8578,
ZHDI-68948690,GPS Motorola X4T,2016-01-14,Home Appliances,149-02-6770,
QBJW-44080295,Smartwatch LG X4T,2014-12-25,Electronics,,grahamchristian@example.com
UYKL-27154567,GPS Samsung SmartX,2015-10-14,Health & Sports,,rachel49@example.org
HZZV-05030711,Headphones LG X4T,2014-02-16,Health & Sports,102-84-9026,
ENPV-58009482,GPS LG 456ty,2020-10-04,Electronics,,sandrews@example.net
HZGX-73789109,Headphones LG X10,2021-09-12,Home Appliances,,emily18@example.org
FBED-86372934,GPS Samsung 456ty,2018-04-03,Health & Sports,434-58-9843,
FZII-43815313,Computer Apple d95,2013-09-06,Electronics,035-84-9884,
XRNK-20244848,Smartwatch Apple X4T,2017-09-19,Electronics,759-95-9985,
KZNU-36169794,Cell Phone Motorola 456ty,2020-11-19,Home Appliances,,cjensen@example.org
RYOD-35205584,Smartwatch Apple 456ty,2020-04-01,Health & Sports,022-05-1722,
XFBR-11086079,Cell Phone Apple S10,2016-08-26,Home Appliances,223-60-6609,
DDFU-30475990,Cell Phone Apple SmartX,2015-12-16,Health & Sports,753-16-4850,
QORM-64689379,Headphones BenQ X4T,2021-03-01,Electronics,106-24-2195,
ZIMI-29227646,Computer LG S10,2019-07-14,Electronics,,amy48@example.com
VWZU-04484369,Headphones BenQ S10,2021-05-28,Health & Sports,487-42-5798,
TBEH-26654154,Smartwatch Motorola S10,2022-02-18,Health & Sports,767-62-4021,
IIUC-00676640,Headphones BenQ X10,2014-05-22,Electronics,553-35-6700,
ZITT-66878079,Monitor BenQ S10,2017-02-15,Health & Sports,228-85-2782,
ZXJE-49057694,Tablet Samsung S10,2013-06-03,Health & Sports,,mmassey@example.com
AYNU-68081667,GPS LG SmartX,2020-08-15,Home Appliances,155-07-6428,
UWZN-43016263,Cell Phone Sony 456ty,2015-11-17,Health & Sports,730-11-6108,
BBQL-85787490,Monitor Apple S10,2015-08-14,Health & Sports,,erikwatson@example.org
XHUO-02802053,Smartwatch Motorola S10,2013-08-05,Health & Sports,,joseph16@example.net
HPYH-16367539,Smartwatch BenQ X10,2020-06-29,Home Appliances,102-33-0404,
TTAW-29246105,Tablet Motorola d95,2017-02-27,Health & Sports,,fosternicole@example.com
ZRGL-95527419,Tablet Sony X10,2017-07-05,Health & Sports,042-34-7460,
EOPY-15715379,Monitor LG X4T,2017-09-27,Electronics,,logan15@example.org
KFEY-84159292,Computer BenQ S10,2021-05-24,Electronics,413-94-3965,
LPNO-80549108,Tablet Samsung X4T,2019-10-28,Health & Sports,,nathan04@example.org
UYSP-76518817,Tablet Apple d95,2014-09-27,Health & Sports,886-36-6795,
NCBG-23774386,GPS Samsung 456ty,2017-05-15,Home Appliances,,alexisscott@example.org
MYTN-14613378,Cell Phone Apple S10,2021-10-24,Health & Sports,741-28-4535,
MIDG-64589604,Headphones Motorola X4T,2016-03-09,Electronics,436-19-5627,
QIFC-10927647,Smartwatch Motorola SmartX,2014-06-22,Electronics,724-96-9099,
JJXC-75813757,Cell Phone LG X10,2021-09-23,Home Appliances,,charles26@example.com
LYTS-19788879,GPS Motorola d95,2013-04-05,Health & Sports,352-75-5634,
YHLM-24483024,Smartwatch Samsung SmartX,2015-03-18,Home Appliances,122-40-4680,
KOHV-76350823,Tablet Sony d95,2019-05-12,Home Appliances,,davislouis@example.com
FXMM-89427247,Monitor BenQ S10,2013-07-23,Health & Sports,,mcarr@example.com
MMYI-82526733,Tablet Sony S10,2019-12-13,Health & Sports,,ronaldschmitt@example.com
UTAF-96019621,TV Sony SmartX,2012-09-29,Health & Sports,110-40-2040,
LOBX-31386544,Tablet BenQ SmartX,2018-08-15,Electronics,312-81-1701,
WNYS-15554475,GPS BenQ X4T,2016-08-25,Home Appliances,144-53-0212,
RTZY-50509292,Cell Phone Sony X10,2018-06-17,Health & Sports,,jacobjohnson@example.net
RDLD-46947867,Computer Motorola 456ty,2018-04-08,Home Appliances,393-27-8230,
CVIN-06471622,Headphones Sony SmartX,2022-02-09,Electronics,,coxdavid@example.net
LWGY-41502382,Monitor BenQ S10,2013-08-01,Electronics,021-15-6343,
UIOO-75395305,GPS Samsung X4T,2015-11-10,Health & Sports,,donna94@example.org
RAXX-25496278,Computer Sony SmartX,2013-06-20,Electronics,436-49-8225,
GKYY-04528375,Computer Sony SmartX,2014-11-02,Electronics,,emily45@example.com
AAUI-06772009,TV Sony d95,2017-07-02,Electronics,,velasquezpatrick@example.net
OIVA-76972119,Headphones BenQ X4T,2015-03-17,Health & Sports,308-26-6091,
NUJW-90145251,TV Sony SmartX,2013-07-24,Electronics,093-36-3895,
NNBV-41286253,Headphones Samsung 456ty,2014-06-30,Electronics,015-20-2168,
KORP-88799716,Cell Phone Samsung d95,2022-05-12,Health & Sports,,breanna29@example.com
AYEF-69111027,Cell Phone BenQ X4T,2020-10-09,Electronics,,robertacosta@example.org
TAJN-75973300,TV Sony SmartX,2019-08-23,Electronics,021-10-7886,
WTQX-38388396,Cell Phone LG SmartX,2013-09-20,Home Appliances,,danielalvarez@example.org
RRQV-70534439,GPS Samsung SmartX,2017-07-29,Electronics,,hayley77@example.com
FSQA-42292264,Tablet Apple 456ty,2015-06-18,Home Appliances,,lewismisty@example.net
BBLQ-88863138,Tablet Samsung X4T,2020-05-31,Home Appliances,,colematthew@example.org
WVCM-36913907,Smartwatch Motorola X10,2013-10-07,Home Appliances,,kathy83@example.com
VTGM-93547073,GPS LG X10,2021-01-27,Health & Sports,,scottmelissa@example.com
TFUR-74034476,TV Samsung X4T,2013-10-07,Home Appliances,752-42-1673,
CJKJ-86218710,Monitor Sony d95,2018-01-02,Electronics,,deborah18@example.com
MRIR-86147145,Monitor BenQ X10,2015-03-30,Home Appliances,,matthewhicks@example.com
DFCU-72484448,Tablet Sony X4T,2016-10-12,Health & Sports,,jonesmary@example.org
GQJB-07411976,Computer LG SmartX,2014-07-25,Home Appliances,,ublackburn@example.org
HPAA-21568981,GPS Motorola d95,2013-02-27,Health & Sports,,crystal29@example.org
JUPG-13890443,Smartwatch Sony 456ty,2014-06-13,Home Appliances,,douglas90@example.org
ZGOE-93244374,Computer Samsung d95,2016-01-06,Home Appliances,300-88-5939,
PUCE-56735875,Tablet BenQ S10,2019-07-06,Health & Sports,,tuckerjoseph@example.net
QMOX-39197347,Cell Phone LG SmartX,2012-07-21,Health & Sports,010-31-9293,
JVTP-78737792,Smartwatch Motorola 456ty,2014-02-08,Home Appliances,,amybrown@example.net
FBPP-67589685,Cell Phone BenQ d95,2016-12-23,Health & Sports,419-34-9041,
DRWU-57517622,Smartwatch Sony SmartX,2014-10-16,Electronics,782-35-8895,
XELI-30252709,Computer Samsung X4T,2018-12-14,Health & Sports,559-93-6372,
DXGB-24466628,Monitor Motorola 456ty,2015-01-01,Health & Sports,222-28-2508,
BFTS-38590060,Tablet Sony X4T,2019-02-13,Electronics,,sherry43@example.net
CLQP-06388510,Headphones Sony X4T,2014-07-10,Health & Sports,,monroestephanie@example.org
FRLZ-20346029,Computer BenQ 456ty,2022-04-02,Home Appliances,728-19-0421,
VIZW-56517139,Smartwatch Samsung X10,2020-02-06,Home Appliances,,walvarado@example.com
EFDS-15207136,Monitor Samsung X10,2012-11-24,Electronics,,fchung@example.org
JVHS-27629697,Computer Motorola 456ty,2020-08-05,Home Appliances,,ygibson@example.net
BUAH-74713032,GPS LG X10,2020-09-30,Health & Sports,431-65-5055,
ROEA-68332546,Smartwatch BenQ X10,2015-06-26,Electronics,,leethomas@example.net
CKEG-28380868,Smartwatch Motorola X4T,2021-08-27,Home Appliances,,nicholaspatterson@example.org
JTYI-63482598,Cell Phone Samsung SmartX,2021-08-08,Home Appliances,846-41-2061,
CKQO-02737920,Smartwatch Motorola S10,2017-01-08,Electronics,,lli@example.org
ZBTN-65799583,Smartwatch BenQ SmartX,2017-04-29,Electronics,,romerobrandi@example.com
JLLM-76430815,TV Motorola SmartX,2020-03-18,Electronics,078-17-2092,
CPRP-35336807,Monitor BenQ SmartX,2020-11-20,Electronics,356-88-8713,
NPUH-91197567,TV Motorola X4T,2017-06-28,Health & Sports,007-67-1194,
XJOI-08206728,Cell Phone Sony d95,2020-04-10,Electronics,,ncruz@example.net
DSSK-30049821,TV Apple X10,2017-02-16,Home Appliances,329-75-9215,
YHZD-03888781,TV Samsung 456ty,2022-04-29,Health & Sports,465-71-6082,
ADLM-45551370,Monitor Sony SmartX,2019-12-08,Electronics,315-85-1185,
IJNC-03215544,TV Motorola 456ty,2019-01-23,Electronics,564-48-3491,
NNXP-70342902,Headphones Motorola X4T,2016-03-27,Health & Sports,729-60-8128,
FBLJ-61625480,TV Apple SmartX,2015-07-29,Health & Sports,314-23-6401,
LCYK-60122290,Smartwatch BenQ SmartX,2016-01-08,Electronics,131-72-3517,
KXZO-91931869,TV BenQ d95,2018-06-20,Electronics,011-56-5281,
BAJE-42743660,Computer Apple SmartX,2022-01-10,Electronics,035-40-2996,
KEAH-70362404,Monitor Motorola X4T,2015-07-13,Home Appliances,195-61-1646,
TNUI-83130941,Smartwatch Sony X10,2015-07-23,Electronics,611-61-4936,
KQLB-73175982,Tablet LG S10,2017-08-06,Health & Sports,324-34-8736,
XSZS-21322665,Cell Phone LG 456ty,2014-11-28,Electronics,,theresa00@example.org
OTRL-40206927,Computer Sony S10,2013-08-18,Home Appliances,,kennedyricky@example.org
QOFG-69499845,Computer Samsung S10,2021-09-18,Health & Sports,486-30-4031,
IGJZ-64956990,Smartwatch Motorola S10,2017-12-18,Electronics,638-13-3159,
GQFN-84551144,Smartwatch Sony SmartX,2016-02-25,Home Appliances,,aalvarez@example.net
DAXV-81196924,Tablet Apple SmartX,2020-03-26,Health & Sports,,martincruz@example.org
BWKF-37828880,Monitor Motorola X4T,2017-10-26,Health & Sports,798-70-2601,
ZRCG-67791790,Headphones Apple X4T,2013-05-21,Electronics,603-54-4580,
GEYZ-15334940,GPS Motorola X4T,2016-05-03,Electronics,,brian65@example.com
ZBOJ-72719155,Monitor Motorola d95,2017-01-29,Health & Sports,239-10-5702,
KJAY-54960562,Monitor Motorola SmartX,2017-01-25,Health & Sports,,timothytorres@example.net
OHNL-64051291,Monitor LG X10,2017-07-10,Health & Sports,443-08-4677,
QNVO-74210905,Cell Phone Apple S10,2016-05-08,Home Appliances,,zwoodward@example.org
